SystemID,StreetName,HouseNumber,UnitNumber,ContainerSize,ContainerType,RFID,TicketStatus,ServiceType,DateTime,UserName,Latitude,Longitude,BrokenComponent,BrokenComments
30759,FARTHING DR,11490,,96 Gallon,Recycling,130207110326000213705028,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613824,-83.014568,,
30758,FARTHING DR,11480,,96 Gallon,Recycling,130207112619000213705044,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613881,-83.014652,,
30756,FARMHILL DR,39236,,96 Gallon,Recycling,130214185925000213841417,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.582769,-83.011986,,
30755,FARMDALE DR,3261,,96 Gallon,Recycling,130216032507000213080507,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601122,-83.077143,,
30754,FARMDALE DR,3192,,96 Gallon,Recycling,130216114116000213080741,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601067,-83.078087,,
30753,FARMDALE DR,2632,,96 Gallon,Recycling,130216045413000213842517,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601725,-83.082477,,
30752,FARMDALE DR,2631,,96 Gallon,Recycling,130216044940000213842521,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601743,-83.082482,,
30751,FARMDALE DR,2553,,96 Gallon,Recycling,130216044703000213842518,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601841,-83.083801,,
30750,FARMDALE DR,2535,,96 Gallon,Recycling,130216044633000213842516,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601973,-83.084087,,
30740,FALCON DR,11763,,96 Gallon,Recycling,130212161758000213637487,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585976,-83.008458,,
30739,FALCON DR,11751,,96 Gallon,Recycling,130212161623000213637484,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585972,-83.008609,,
30738,FAITH DR,39357,,96 Gallon,Recycling,130216003743000213842414,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.581741,-83.075153,,
30737,FAITH DR,39346,,96 Gallon,Recycling,130216003917000213842415,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.581666,-83.075136,,
30728,FAIRMONT CT,4941,,96 Gallon,Recycling,130214043928000213638667,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.547607,-83.058472,,
30727,FAIRFIELD DR,38910,,96 Gallon,Recycling,130216001620000213842402,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.578244,-83.062024,,
30726,FAIRFIELD DR,38614,,96 Gallon,Recycling,130212165548000213637507,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.576723,-83.061224,,
30725,EXECUTIVE DR,40806,,96 Gallon,Recycling,130216182839000213080837,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596105,-82.976281,,
30724,EXECUTIVE DR,40805,,96 Gallon,Recycling,130216183213000213080839,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.59609,-82.976297,,
30723,EXECUTIVE DR,40775,,96 Gallon,Recycling,130216183032000213080838,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595862,-82.976287,,
30720,EVERGREEN DR,37663,,96 Gallon,Recycling,130214092354000213638827,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570284,-83.060234,,
30719,EVERGREEN DR,37651,,96 Gallon,Recycling,130219121612000213013845,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570225,-83.060232,,
30718,EVERGREEN DR,37221,,96 Gallon,Recycling,130214182321000213840990,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.566767,-83.060111,,
30717,EVERGREEN DR,37147,,96 Gallon,Recycling,130214182201000213841396,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.566254,-83.0601,,
30716,EVERGREEN DR,37039,,96 Gallon,Recycling,130214182024000213841395,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.565625,-83.060292,,
30714,EVA CT,13904,,96 Gallon,Recycling,130216192113000213080867,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593826,-82.9884,,
30713,EVA CT,13896,,96 Gallon,Recycling,130216193427000213080551,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593815,-82.988366,,
30712,EVA CT,13888,,96 Gallon,Recycling,130216195949000213080873,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593793,-82.988363,,
30711,EVA CT,13868,,96 Gallon,Recycling,130216191935000213080866,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593826,-82.988466,,
30710,EUNICE DR,3087,,96 Gallon,Recycling,130214085643000213841078,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.554884,-83.07722,,
30709,ETON CT,36673,,96 Gallon,Recycling,130213103839000213840344,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.563084,-83.075768,,
30708,ESTATE DR,41362,,96 Gallon,Recycling,130215165301000213842152,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598346,-83.021599,,
30707,ESTATE DR,41357,,96 Gallon,Recycling,130215213420000213080304,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598285,-83.021614,,
30706,ESTATE DR,41348,,96 Gallon,Recycling,130215213551000213080305,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598204,-83.021598,,
30705,ESSEN DR,8760,,96 Gallon,Recycling,130208154044000213001936,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.620549,-83.024766,,
30704,ESSEN DR,8716,,96 Gallon,Recycling,130207110548000213705030,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.620162,-83.02547,,
30703,ESSEN DR,8680,,96 Gallon,Recycling,130207110444000213705029,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.619939,-83.025885,,
30702,ESSEN DR,8675,,96 Gallon,Recycling,130208153959000213001939,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.619918,-83.02597,,
30696,ERDMANN RD,11392,,96 Gallon,Recycling,130208192914000213002016,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.616669,-83.01563,,
30695,ERDMANN RD,11381,,96 Gallon,Recycling,130208193100000213002017,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.616548,-83.015892,,
30694,ERDMANN RD,11380,,96 Gallon,Recycling,130208192746000213002015,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.616532,-83.015876,,
30693,ERDMANN RD,11364,,96 Gallon,Recycling,130208192207000213002011,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.616349,-83.016204,,
30692,ERDMANN RD,11349,,96 Gallon,Recycling,130208192446000213002013,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.616182,-83.016547,,
30691,ERDMANN RD,11341,,96 Gallon,Recycling,130208192623000213002014,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61609,-83.016711,,
30690,ERDMANN RD,11336,,96 Gallon,Recycling,130208164653000213001977,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.616028,-83.016777,,
30689,ERDMANN RD,11325,,96 Gallon,Recycling,130208164813000213001976,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.615907,-83.017039,,
30688,ERDMANN RD,11301,,96 Gallon,Recycling,130214003224000213840802,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.615632,-83.017531,,
30687,ERDMANN RD,11232,,96 Gallon,Recycling,130208164501000213001980,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61503,-83.018605,,
30686,ERDMANN RD,11228,,96 Gallon,Recycling,130208164734000213001981,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.615008,-83.018646,,
30685,ERDMANN RD,11188,,96 Gallon,Recycling,130208155714000213001950,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61459,-83.019409,,
30684,ERDMANN RD,11152,,96 Gallon,Recycling,130208164412000213001971,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614399,-83.019748,,
30683,ERDMANN RD,11128,,96 Gallon,Recycling,130208164618000213001973,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614271,-83.019973,,
30682,ERDMANN RD,11127,,96 Gallon,Recycling,130208164229000213001972,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614277,-83.020008,,
30681,ERDMANN RD,11100,,96 Gallon,Recycling,130208164323000213001979,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614122,-83.020237,,
30678,ENGLISH DR,36667,,96 Gallon,Recycling,130213113038000213840371,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.563069,-83.07697,,
30677,ENGLISH DR,36439,,96 Gallon,Recycling,130213114012000213840376,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.562181,-83.076456,,
30676,ENGLISH DR,36216,,96 Gallon,Recycling,130213105039000213840350,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.561274,-83.075225,,
30675,ENGLISH DR,36074,,96 Gallon,Recycling,130213113712000213840374,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.560027,-83.075101,,
30674,ENGLESIDE DR,36731,,96 Gallon,Recycling,130215095423000213841920,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.563198,-83.065293,,
30673,ENGLESIDE DR,36638,,96 Gallon,Recycling,130208214920000213002102,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.562551,-83.065244,,
30667,EMBASSY DR,8861,,96 Gallon,Recycling,130215171257000213080154,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598516,-83.022626,,
30666,EMBASSY DR,8815,,96 Gallon,Recycling,130215171116000213080153,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598386,-83.0233,,
30665,EMBASSY DR,8789,,96 Gallon,Recycling,130215164105000213842145,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598372,-83.023686,,
30664,EMBASSY DR,8772,,96 Gallon,Recycling,130215162638000213842137,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598351,-83.023929,,
30663,ELROND DR,15051,,96 Gallon,Recycling,130215161731000213080122,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585764,-82.974493,,
30662,ELROND DR,15028,,96 Gallon,Recycling,130215165446000213080143,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585732,-82.974804,,
30661,ELROND DR,15027,,96 Gallon,Recycling,130215164226000213842146,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585746,-82.97485,,
30660,ELROND DR,15003,,96 Gallon,Recycling,130216220205000213080943,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585723,-82.975207,,
30659,ELROND DR,14746,,96 Gallon,Recycling,130215162849000213080128,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.586261,-82.977034,,
30658,ELROND DR,14710,,96 Gallon,Recycling,130216220935000213080948,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.586385,-82.977201,,
30657,ELROND DR,14642,,96 Gallon,Recycling,130216221350000213080830,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.587166,-82.978254,,
30656,ELROND DR,14606,,96 Gallon,Recycling,130215163125000213080130,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.587435,-82.978617,,
30655,ELROND DR,14552,,96 Gallon,Recycling,130216221251000213080950,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.587784,-82.979227,,
30654,ELROND DR,14540,,96 Gallon,Recycling,130216220329000213080944,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.587859,-82.979366,,
30653,ELROND DR,14529,,96 Gallon,Recycling,130216221122000213080949,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.58795,-82.979488,,
30652,ELROND DR,14450,,96 Gallon,Recycling,130215162954000213080129,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.588351,-82.980691,,
30651,ELPHIN DR,3072,,96 Gallon,Recycling,130219112950000213013818,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.591409,-83.078911,,
30650,ELPHIN DR,3002,,96 Gallon,Recycling,130219112831000213013817,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.591278,-83.079876,,
30649,ELMHURST DR,14363,,96 Gallon,Recycling,130214185411000213841414,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595854,-82.982231,,
30648,ELMHURST DR,14275,,96 Gallon,Recycling,130214214614000213841511,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595808,-82.983452,,
30647,ELMHURST DR,14168,,96 Gallon,Recycling,130208222126000213002123,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595768,-82.984129,,
30646,ELMHURST DR,14165,,96 Gallon,Recycling,130214150210000213841284,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595777,-82.984363,,
30645,ELMHURST DR,14143,,96 Gallon,Recycling,130215125208000213842016,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.59577,-82.984536,,
30644,ELMHURST DR,14121,,96 Gallon,Recycling,130214220415000213841521,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595764,-82.984724,,
30643,ELMHURST DR,14102,,96 Gallon,Recycling,130215124645000213842013,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595747,-82.984743,,
30642,ELMCREST RD,3359,,96 Gallon,Recycling,130214084747000213841073,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556575,-83.075328,,
30641,ELMCREST RD,3088,,96 Gallon,Recycling,130213082627000213638026,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.5565,-83.077976,,
30640,ELMCREST RD,2635,,96 Gallon,Recycling,130214115319000213215927,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556229,-83.082367,,
30639,ELMCREST RD,2460,,96 Gallon,Recycling,130214114936000213215924,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556179,-83.083626,,
30638,ELMCREST RD,2300,,96 Gallon,Recycling,130214114738000213215856,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556149,-83.084784,,
30637,ELMCREST RD,2096,,96 Gallon,Recycling,130214114838000213215923,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556109,-83.08626,,
30636,ELMCREST RD,2621,,96 Gallon,Recycling,130214115037000213215925,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556226,-83.082468,,
30635,ELM DR,44068,,96 Gallon,Recycling,130214022133000213840862,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.618126,-82.996779,,
30634,ELM DR,44067,,96 Gallon,Recycling,130214021826000213840860,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.618118,-82.996795,,
30633,ELM DR,44060,,96 Gallon,Recycling,130216075530000213080611,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.618094,-82.996778,,
30632,ELM DR,43987,,96 Gallon,Recycling,130214022023000213840861,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.617797,-82.996788,,
30631,ELM DR,43964,,96 Gallon,Recycling,130214022624000213840863,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.6177,-82.996773,,
30630,ELM DR,43923,,96 Gallon,Recycling,130214022908000213840864,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.617549,-82.996812,,
30623,ELK CT,40329,,96 Gallon,Recycling,130214050039000213215672,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.588287,-83.073236,,
30622,ELIA CT,44235,,96 Gallon,Recycling,130214030242000213638615,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.618797,-83.065538,,
30621,ELGIN CT,33415,,96 Gallon,Recycling,130203220902000213213799,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.537782,-83.075746,,
30620,ELGIN CT,33335,,96 Gallon,Recycling,130220113802000213216295,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.53777,-83.075144,,
30598,EDGEVALE DR,39481,,96 Gallon,Recycling,130214050619000213840951,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584204,-83.005362,,
30597,EDGEVALE DR,39478,,96 Gallon,Recycling,130214044654000213840940,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584179,-83.005354,,
30596,EDGEVALE DR,39463,,96 Gallon,Recycling,130214050848000213840952,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584121,-83.005434,,
30595,EDGEVALE DR,39323,,96 Gallon,Recycling,130214051045000213638684,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.583017,-83.006494,,
30594,EDGESTONE DR,2183,,96 Gallon,Recycling,130216112647000213080732,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598545,-83.087348,,
30593,EDGESTONE DR,2151,,96 Gallon,Recycling,130216020513000213080460,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598534,-83.087693,,
30592,EDGEMONT DR,39842,,96 Gallon,Recycling,130213012704000213830262,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584715,-83.082925,,
30591,EDGEMONT DR,39841,,96 Gallon,Recycling,130213013157000213830265,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.5847,-83.08294,,
30590,EDGEMONT DR,39666,,96 Gallon,Recycling,130216014446000213080448,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.583472,-83.082914,,
30589,EDGEMONT DR,39642,,96 Gallon,Recycling,130213013040000213830264,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.583303,-83.082913,,
30588,EDGEMONT DR,39617,,96 Gallon,Recycling,130213012515000213830260,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.583119,-83.082927,,
30581,EASTPORT DR,14656,,96 Gallon,Recycling,130215152924000213842105,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593992,-82.978278,,
30580,EASTPORT DR,14627,,96 Gallon,Recycling,130215145233000213842082,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594061,-82.978592,,
30579,EASTPORT DR,14603,,96 Gallon,Recycling,130215145332000213842083,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594071,-82.978878,,
30578,EASTPORT DR,14561,,96 Gallon,Recycling,130215130604000213080038,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.59404,-82.979351,,
30577,EASTPORT DR,14536,,96 Gallon,Recycling,130215144950000213842081,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594006,-82.979605,,
30576,EASTPORT DR,14525,,96 Gallon,Recycling,130215132632000213080052,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594013,-82.979756,,
30571,EARLY DR,39443,,96 Gallon,Recycling,130216203927000213080896,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585712,-82.981235,,
30570,EARLY DR,39360,,96 Gallon,Recycling,130215155707000213842120,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.58477,-82.981138,,
30569,EARLY DR,39335,,96 Gallon,Recycling,130212205831000213637642,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584521,-82.981136,,
30568,EARLY DR,39312,,96 Gallon,Recycling,130215160302000213842124,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584317,-82.981116,,
30567,EARLY DR,39055,,96 Gallon,Recycling,130215211759000213080295,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.582625,-82.981032,,
30566,EARLY DR,39031,,96 Gallon,Recycling,130214150805000213841287,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.582419,-82.981018,,
30565,EAGLE DR,40062,,96 Gallon,Recycling,130214131623000213841224,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585759,-83.060793,,
30564,EAGLE DR,40026,,96 Gallon,Recycling,130214131229000213841222,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585388,-83.060773,,
30563,EAGLE DR,40015,,96 Gallon,Recycling,130214131355000213841223,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585264,-83.060782,,
30559,DYAR CT,33782,,96 Gallon,Recycling,130203221433000213213802,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.54025,-83.077869,,
30558,DYAR CT,33774,,96 Gallon,Recycling,130213020628000213830284,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.540252,-83.077931,,
30557,DUXBURY DR,42042,,96 Gallon,Recycling,130215152214000213080090,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603959,-82.988147,,
30556,DUXBURY DR,42030,,96 Gallon,Recycling,130215151836000213080088,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.60386,-82.988143,,
30555,DUXBURY DR,42018,,96 Gallon,Recycling,130215152024000213080089,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603769,-82.988135,,
30554,DUXBURY DR,42006,,96 Gallon,Recycling,130215151656000213080087,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.60367,-82.988124,,
30553,DUXBURY DR,41970,,96 Gallon,Recycling,130215151401000213080085,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.60339,-82.988011,,
30552,DUXBURY DR,41934,,96 Gallon,Recycling,130215151254000213080084,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603176,-82.987732,,
30551,DUXBURY DR,41922,,96 Gallon,Recycling,130215142547000213842069,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603101,-82.987644,,
30550,DURAND DR,39754,,96 Gallon,Recycling,130216002221000213842406,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584371,-83.076778,,
30549,DURAND DR,39384,,96 Gallon,Recycling,130214044611000213215663,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.581226,-83.077023,,
30548,DURAND DR,39349,,96 Gallon,Recycling,130216002600000213842408,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.580965,-83.077031,,
30547,DURAND DR,39325,,96 Gallon,Recycling,130214044732000213215664,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.580834,-83.077026,,
30546,DURAND CT,39396,,96 Gallon,Recycling,130216001939000213080400,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.5813,-83.077025,,
30545,DURAND CT,39128,,96 Gallon,Recycling,130216003310000213080405,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.580056,-83.077016,,
30544,DURAND CT,39127,,96 Gallon,Recycling,130214045036000213215666,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.580046,-83.077033,,
30543,DURAND CT,39115,,96 Gallon,Recycling,130214045215000213215667,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.579986,-83.077035,,
30542,DUNSTON DR,35704,,96 Gallon,Recycling,130214084954000213841074,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.555154,-83.074771,,
30541,DUNSTON DR,35352,,96 Gallon,Recycling,130213104657000213840348,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.553116,-83.074613,,
30540,DUNSTON DR,35312,,96 Gallon,Recycling,130213092731000213638053,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.552796,-83.074594,,
30539,DUNSTON DR,35301,,96 Gallon,Recycling,130213092658000213638052,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.5527,-83.074605,,
30538,DUNSTON DR,35134,,96 Gallon,Recycling,130213092912000213638054,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.551374,-83.074561,,
30537,DUNDEE ST,37309,,96 Gallon,Recycling,130216031940000213080504,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.56618,-83.086091,,
30536,DUNDEE ST,37308,,96 Gallon,Recycling,130214161907000213841327,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.56618,-83.086075,,
30534,DUFFIELD AVE,44789,,96 Gallon,Recycling,130213203235000213840672,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.623262,-83.024273,,
30533,DUFFIELD AVE,44760,,96 Gallon,Recycling,130213203040000213840671,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.623024,-83.024262,,
30532,DUFFIELD AVE,44740,,96 Gallon,Recycling,130213203440000213840673,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.622855,-83.024266,,
30531,DUCHESS DR,4961,,96 Gallon,Recycling,130214174131000213841373,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556313,-83.057271,,
30530,DUCHESS DR,4950,,96 Gallon,Recycling,130214173929000213841372,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556292,-83.057401,,
30529,DUCHESS DR,4940,,96 Gallon,Recycling,130214173745000213841371,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556287,-83.057539,,
30528,DUCHESS DR,4905,,96 Gallon,Recycling,130216024603000213842452,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556278,-83.058051,,
30527,DUBLIN WAY,8810,,96 Gallon,Recycling,130208091728000213705857,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613369,-83.024282,,
30521,DRUMRIGHT DR,14384,,96 Gallon,Recycling,130215162158000213842134,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593864,-82.981959,,
30520,DRUMRIGHT DR,14220,,96 Gallon,Recycling,130215154925000213842116,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593689,-82.985375,,
30512,DRAY DR,38169,,96 Gallon,Recycling,130216041718000213080537,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.573266,-83.074394,,
30511,DRAY DR,38120,,96 Gallon,Recycling,0213080441,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.57269,-83.074351,,
30510,DRAKE DR,35682,,96 Gallon,Recycling,130213093021000213638055,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556081,-83.054017,,
30509,DRAKE DR,35571,,96 Gallon,Recycling,130213092544000213638046,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.555119,-83.053975,,
30508,DOYLE DR,35817,,96 Gallon,Recycling,130214173637000213841370,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.556426,-83.058364,,
30507,DOTSON CT,42543,,96 Gallon,Recycling,130213103315000213638090,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.606132,-82.99537,,
30506,DORA DR,11465,,96 Gallon,Recycling,130208161158000213001959,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.624101,-83.014996,,
30505,DORA DR,11401,,96 Gallon,Recycling,130208161012000213001958,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.624093,-83.015393,,
30504,DONNA DR,3226,,96 Gallon,Recycling,130216022507000213080472,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.5757,-83.076547,,
30503,DONNA DR,3087,,96 Gallon,Recycling,130216023120000213080476,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.575648,-83.078341,,
30502,DONNA DR,3026,,96 Gallon,Recycling,130216040046000213842495,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.575608,-83.079262,,
30501,DONLEY DR,44233,,96 Gallon,Recycling,130213224734000213840742,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.619704,-83.016657,,
30500,DONLEY DR,44081,,96 Gallon,Recycling,130213225659000213840748,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.618372,-83.015262,,
30499,DONLEY DR,44048,,96 Gallon,Recycling,130207143659000213705144,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.618063,-83.014916,,
30498,DONLEY DR,44037,,96 Gallon,Recycling,130213225438000213840747,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.617925,-83.014808,,
30497,DONLEY DR,44024,,96 Gallon,Recycling,130213225249000213840746,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.617819,-83.014668,,
30496,DONLEY DR,43715,,96 Gallon,Recycling,130213225029000213840744,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61576,-83.013164,,
30495,DONLEY DR,43624,,96 Gallon,Recycling,130207143626000213705143,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.615006,-83.013125,,
